order,id,date,time,title,url,visitCount,typedCount,transition
441,665,5/7/2024,15:28:13,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
442,21441,5/7/2024,15:28:03,Envio atualizado: O seu pedido está na unidade da Transportadora mais próxima de você. | Código: 989. - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFWCHMRWWVDJJkWdcQzdDTdJ,1,0,link
443,665,5/7/2024,15:28:00,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
444,21440,5/7/2024,15:19:01,da liderança à quase extinção - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFWCQZrgwrHBsKBQCnKGKhhS,1,0,link
445,665,5/7/2024,15:19:00,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
446,21439,5/7/2024,15:18:59,"🔴 [VÍDEO] Esta Inteligência Artificial Vai Mudar o ""Jogo"" para Humanidade - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFWCQcBXcFxqVkJLlwFSRJGW,1,0,link
447,665,5/7/2024,15:18:58,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
448,21438,5/7/2024,15:18:50,“analista de requisitos”: Minsait - Pessoa Analista de Requisitos Júnior e mais - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFWCQfRDSvZjXnfbzQSWjnNx,1,0,link
449,665,5/7/2024,15:18:49,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
450,21437,5/7/2024,15:18:47,Garanta que sua candidatura na Dimensa Tecnologia seja vista - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFWCQhfrzhfkdNLlTxVQBXnL,1,0,link
451,665,5/7/2024,15:18:28,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
452,21058,5/7/2024,15:18:26,Certificado de conclusão - Criando um Sistema Bancário com Python - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFQRbzPrJSTxbrmZHthNMPsx,2,0,link
453,665,5/7/2024,15:18:25,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
454,21046,5/7/2024,15:18:23,Activate your Render account - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFQRlZCZkPKJZmSQNmFvZwJL,2,0,link
455,665,5/7/2024,15:18:22,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
456,21436,5/7/2024,15:18:21,Ajude o Rio Grande do Sul! Toque aqui e doe por PIX para ajudar os afetados pelas enchentes. - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFRbTPXXqqTJknGdGFQJrgSH,1,0,link
457,665,5/7/2024,15:18:20,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
458,21435,5/7/2024,15:18:19,"Pedro, temos novas vagas de emprego para você! - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFRZrBMVpkvsVnPZlqjvGChV,1,0,link
459,665,5/7/2024,15:18:19,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
460,21434,5/7/2024,15:18:18,🤯 GPT-32k e Danki HUB AI: Combo Exclusivo - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFRbBTTRRHvqkHVbRLSvGCpq,1,0,link
461,665,5/7/2024,15:18:17,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
462,21433,5/7/2024,15:17:59,A partir de 20% de desconto no APP! - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFRbdhZJwVhGWjpDZRzFJkTg,1,0,link
463,665,5/7/2024,15:17:58,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
464,21432,5/7/2024,15:17:57,"Pedro, temos novas vagas de emprego para você! - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFSjsdxxFHccDggSgQKXKnnD,1,0,link
465,665,5/7/2024,15:17:56,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
466,21431,5/7/2024,15:17:45,Descubra como passar no Programa de Estágio Raízen 2024 🧐 - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFSjspDQWntBkjSzfDzMsxWT,1,0,link
467,665,5/7/2024,15:17:45,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
468,21430,5/7/2024,15:17:41,💥 [Danki HUB] Coleção Completa de Aplicativos de I.A com Acesso Vitalício - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFSkDDlgdvMFmpTJTpFCHpsr,1,0,link
469,665,5/7/2024,15:17:40,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
470,21429,5/7/2024,15:17:33,,https://www.blog.fincatch.com.br//_manage-consent/unsubscribe?wixToken=JWE.eyJhbGciOiJBMTI4S1ciLCJlbmMiOiJBMTI4Q0JDLUhTMjU2Iiwia2lkIjoiZkhJbFA4M1cifQ.zB8kv4Cuh2uXGtkQqT4LR81ArwFazoRn-0gfNJoUCZiEhHanXJ_UeA.3A_fj1hJUV4LlIQviD7EzQ.R0m498m4_PrrwvZrtqrS2F8VdxGfBz_CWdyrhglmo6N2CdtKUFaKmGcokfJOFd5jbdRUaWettnIXuU4qh1lrcv0xh1PTudknJna1KtTEwMkzDVpQNuar1iJf6XSXnKLeqPtjef-k7TtJpKfOJK8E-xm5lHYK2Hqe0dfd1ZahbbluLbqVMSgXTMmFA2bpj3o_Ivn9Q9Zjc4uegrOhiUFtH3Dw4IyC9FMJc5xQwwpn-aj2ejfxaLSX7YWApP7KbTY_sxH7-fBan0rHQAxDm-ueSD5FwqhtPGQ4PaJCWsiNjcw.oHSN7QP5odn2LhHaESLB_A&locale=pt,1,0,link
471,21426,5/7/2024,15:17:22,Fintechs viram grande opção para quem quer contribuir com as vítimas das enchentes no RS - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTrvHkwsSfqgnGDtxxrCJWT,1,0,link
472,665,5/7/2024,15:17:21,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
473,21425,5/7/2024,15:17:20,"Pedro, temos novas vagas de emprego para você! - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTrvJqzPxKHLHBBhtxWqvSK,1,0,link
474,665,5/7/2024,15:17:19,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
475,21424,5/7/2024,15:17:16,Recommended: Leading Diverse Teams & Organizations - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsPCmhgqMGdgdxjSLbfbzl,1,0,link
476,665,5/7/2024,15:17:15,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
477,21423,5/7/2024,15:17:12,You earned it: R$370 Off - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTsPJSXgkDqSkJknZPWNtTm,1,0,link
478,665,5/7/2024,15:17:11,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
479,21422,5/7/2024,15:17:09,Descubra se você vai precisar fazer a Declaração do MEI 2024! 👇 - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTshjPxtkFjznhcHdjCqvbh,1,0,link
480,665,5/7/2024,15:17:08,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
481,21421,5/7/2024,15:17:04,🤯 GPT-32k e Danki HUB AI: Combo Exclusivo - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTshntlhCplbxQPFtShsXnB,1,0,link
482,665,5/7/2024,15:17:03,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
483,21420,5/7/2024,15:16:43,🚨 É HOJE! Como passar no Programa de Talentos Raízen 2024 - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTtdfJfTDgPLKcNBhdlvQbZ,1,0,link
484,665,5/7/2024,15:16:42,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
485,21419,5/7/2024,15:16:39,"Pedro, temos novas vagas de emprego para você! - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTtdfJwpbJPxvgRwlvtTTsx,1,0,link
486,665,5/7/2024,15:16:39,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
487,21418,5/7/2024,15:16:36,"Seu benefício Amazon Music, incluído no Prime - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTtdkpMRVsfvnvtGKCnHzTr,1,0,link
488,665,5/7/2024,15:16:36,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
489,21417,5/7/2024,15:16:35,Stix,https://www.soustix.com.br/?utm_responsys=34864232889_1957829&utm_source=stix-emkt&utm_medium=emkt&utm_campaign=CMP_BLT_EMK_20240507_SHELLCOALIZAO3,2,0,link
490,21417,5/7/2024,15:16:34,Stix,https://www.soustix.com.br/?utm_responsys=34864232889_1957829&utm_source=stix-emkt&utm_medium=emkt&utm_campaign=CMP_BLT_EMK_20240507_SHELLCOALIZAO3,2,0,link
491,21414,5/7/2024,15:16:30,Turbine seus stix com Shell Box! 🚀 - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTtdkpxRGXwtjGFFvltLLCN,1,0,link
492,665,5/7/2024,15:16:29,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
493,21413,5/7/2024,15:16:25,Conheça a conta pra menores - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFWCHMQKGQvwNPGCHSvlsNnF,1,0,link
494,665,5/7/2024,15:16:15,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
495,21412,5/7/2024,15:16:13,Sympla - Download de certificado,https://www.sympla.com.br/baixar-certificado/gktuyq0ffuJEWbe_U87hzMAdFD0IzYtONripnlDyu-4,1,0,link
496,21408,5/7/2024,15:16:04,"Certificado referente ao evento Conferência Estadual de Ciência, Tecnologia e Inovação 2024 - 3ª ETAPA - pedroitalocampos@gmail.com - Gmail",https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFWCQkvNjPrCrFwHBxCwqHQc,1,0,link
497,665,5/7/2024,15:16:00,Caixa de entrada - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,358,0,link
498,21407,5/7/2024,15:15:52,Blog da Awari: Tudo sobre carreira e mercado em Inovação e Tecnologia,https://awari.com.br/blog/,1,0,link
499,21370,5/7/2024,15:15:45,Python: Como criar um arquivo de texto,https://awari.com.br/python-como-criar-um-arquivo-de-texto/,1,0,reload
500,21353,5/7/2024,15:15:44,Awari: Melhor Plataforma para Aprender Tecnologia no Brasil,https://awari.com.br/,2,0,link
501,21370,5/7/2024,15:15:42,Python: Como criar um arquivo de texto,https://awari.com.br/python-como-criar-um-arquivo-de-texto/,1,0,reload
502,21353,5/7/2024,15:15:33,Awari: Melhor Plataforma para Aprender Tecnologia no Brasil,https://awari.com.br/,2,0,reload
503,21326,5/7/2024,15:15:23,Extensões,https://gemini.google.com/extensions?hl=pt,2,0,reload
504,21327,5/7/2024,15:15:20,Gemini,https://gemini.google.com/app/4830f502b384c08e,1,0,reload
505,21406,5/7/2024,15:14:28,FRANCISCO NAUBER BERNARDO GOIS - Ceará Transparente,https://cearatransparente.ce.gov.br/portal-da-transparencia/servidores/46874298?locale=pt-BR,1,0,link
506,21405,5/7/2024,15:14:13,Informações sobre Servidores Públicos - Ceará Transparente,https://cearatransparente.ce.gov.br/portal-da-transparencia/servidores?locale=pt-BR&__=__,2,0,link
507,21405,5/7/2024,15:14:13,Informações sobre Servidores Públicos - Ceará Transparente,https://cearatransparente.ce.gov.br/portal-da-transparencia/servidores?locale=pt-BR&__=__,2,0,link
508,21404,5/7/2024,15:14:12,Informações sobre Servidores Públicos - Ceará Transparente,https://cearatransparente.ce.gov.br/portal-da-transparencia/servidores?locale=pt-BR,1,0,link
509,21403,5/7/2024,15:14:10,Página inicial - Ceará Transparente,https://cearatransparente.ce.gov.br/,1,0,link
510,21402,5/7/2024,15:14:02,Ceará Transparente - Governo do Estado do Ceará,https://www.ceara.gov.br/reportagens-especiais/ceara-transparente/,1,0,link
511,21401,5/7/2024,15:14:01,transparencia governo ceara - Pesquisa Google,https://www.google.com/search?q=transparencia+governo+ceara&oq=transparencia+gov&gs_lcrp=EgZjaHJvbWUqBwgCEAAYgAQyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDk5NTRqMGo0qAIAsAIB&sourceid=chrome&ie=UTF-8,2,0,link
512,21401,5/7/2024,15:14:00,transparencia governo ceara - Pesquisa Google,https://www.google.com/search?q=transparencia+governo+ceara&oq=transparencia+gov&gs_lcrp=EgZjaHJvbWUqBwgCEAAYgAQyBggAEEUYOTIHCAEQABiABDIHCAIQABiABDIHCAMQABiABDIHCAQQABiABDIHCAUQABiABDIHCAYQABiABDIHCAcQABiABDIHCAgQABiABDIHCAkQABiABNIBCDk5NTRqMGo0qAIAsAIB&sourceid=chrome&ie=UTF-8,2,0,generated
513,21393,5/7/2024,15:03:26,Limite de Saque Diário,https://chatgpt.com/c/1cbe8db3-589b-4f48-950f-4ce1a0923c52,1,0,reload
514,21400,5/7/2024,15:03:02,Celcoin | The best service for growth,https://www.celcoin.com.br/,1,0,link
515,21399,5/7/2024,10:03:56,(6) Porto Alegre sofre com desabastecimento de água e luz - YouTube,https://www.youtube.com/watch?v=CTiuLdTnYLM,1,0,link
516,21398,5/7/2024,10:03:04,(6) Marinha envia maior navio de guerra ao Rio Grande do Sul - YouTube,https://www.youtube.com/watch?v=QCbF8sUZY5w,1,0,link
517,21397,5/7/2024,10:02:22,(6) Presença de curiosos atrapalha resgate em áreas afetadas no Rio Grande do Sul - YouTube,https://www.youtube.com/watch?v=N0-_o4nKndc,1,0,link
518,21396,5/7/2024,9:59:56,(6) Roubos e saques atrapalham resgates no Rio Grande do Sul - YouTube,https://www.youtube.com/watch?v=OM6YOJzGMUE,1,0,link
519,21395,5/7/2024,9:56:45,(6) Inundação piora em Porto Alegre e serviços entram em colapso #g1 - YouTube,https://www.youtube.com/watch?v=m872yWAhebA,1,0,link
520,832,5/7/2024,9:55:24,(6) YouTube,https://www.youtube.com/,168,91,typed
521,21394,5/7/2024,9:50:36,(6) Rio Grande do Sul: Morador de São Leopoldo mostra em vídeo velocidade com que água toma casas - YouTube,https://www.youtube.com/watch?v=j6noydo-xmY,1,0,link
522,832,5/7/2024,9:45:41,(6) YouTube,https://www.youtube.com/,168,91,typed
523,21393,5/7/2024,0:29:03,Limite de Saque Diário,https://chatgpt.com/c/1cbe8db3-589b-4f48-950f-4ce1a0923c52,1,0,link
524,20958,5/7/2024,0:28:06,ChatGPT,https://chatgpt.com/,7,0,form_submit
525,20957,5/7/2024,0:28:05,,https://chat.openai.com/domain_migration?next=https%3A%2F%2Fchatgpt.com%2F,2,0,form_submit
526,702,5/7/2024,0:28:05,ChatGPT,https://chat.openai.com/,91,48,typed
527,21384,5/7/2024,0:27:56,Página inicial — Freitas Pizzaria,https://freitas.sdelivery.app/,6,0,reload
528,21392,5/6/2024,23:56:09,bank_dark/model/gerenciar_usuario.py at master · pedroita/bank_dark,https://github.com/pedroita/bank_dark/blob/master/model/gerenciar_usuario.py,3,0,link
529,21392,5/6/2024,23:56:09,bank_dark/model/gerenciar_usuario.py at master · pedroita/bank_dark,https://github.com/pedroita/bank_dark/blob/master/model/gerenciar_usuario.py,3,0,link
530,21392,5/6/2024,23:56:09,bank_dark/model/gerenciar_usuario.py at master · pedroita/bank_dark,https://github.com/pedroita/bank_dark/blob/master/model/gerenciar_usuario.py,3,0,link
531,21391,5/6/2024,23:56:04,bank_dark/execucao.py at master · pedroita/bank_dark,https://github.com/pedroita/bank_dark/blob/master/execucao.py,2,0,link
532,21391,5/6/2024,23:56:04,bank_dark/execucao.py at master · pedroita/bank_dark,https://github.com/pedroita/bank_dark/blob/master/execucao.py,2,0,link
533,21330,5/6/2024,23:56:04,pedroita/bank_dark: um projetinho de um banco indo do feio a melhorado com boas praticas de progrmação.,https://github.com/pedroita/bank_dark,10,0,link
534,21330,5/6/2024,23:55:55,pedroita/bank_dark: um projetinho de um banco indo do feio a melhorado com boas praticas de progrmação.,https://github.com/pedroita/bank_dark,10,0,link
535,21330,5/6/2024,23:55:55,pedroita/bank_dark: um projetinho de um banco indo do feio a melhorado com boas praticas de progrmação.,https://github.com/pedroita/bank_dark,10,0,link
536,21330,5/6/2024,23:55:55,pedroita/bank_dark: um projetinho de um banco indo do feio a melhorado com boas praticas de progrmação.,https://github.com/pedroita/bank_dark,10,0,link
537,21330,5/6/2024,23:55:55,pedroita/bank_dark: um projetinho de um banco indo do feio a melhorado com boas praticas de progrmação.,https://github.com/pedroita/bank_dark,10,0,link
538,7646,5/6/2024,23:55:54,Your Repositories,https://github.com/pedroita?tab=repositories,75,0,link
539,7646,5/6/2024,23:55:54,Your Repositories,https://github.com/pedroita?tab=repositories,75,0,link
540,7646,5/6/2024,23:55:52,Your Repositories,https://github.com/pedroita?tab=repositories,75,0,link
541,7646,5/6/2024,23:55:52,Your Repositories,https://github.com/pedroita?tab=repositories,75,0,link
542,7645,5/6/2024,23:55:52,Your projects,https://github.com/pedroita?tab=projects,9,0,link
543,7645,5/6/2024,23:55:49,Your projects,https://github.com/pedroita?tab=projects,9,0,link
544,7645,5/6/2024,23:55:49,Your projects,https://github.com/pedroita?tab=projects,9,0,link
545,837,5/6/2024,23:55:49,jaugustosf/OOPProject,https://github.com/jaugustosf/OOPProject,38,8,link
546,837,5/6/2024,23:55:46,jaugustosf/OOPProject,https://github.com/jaugustosf/OOPProject,38,8,link
547,837,5/6/2024,23:55:46,jaugustosf/OOPProject,https://github.com/jaugustosf/OOPProject,38,8,link
548,837,5/6/2024,23:55:45,jaugustosf/OOPProject,https://github.com/jaugustosf/OOPProject,38,8,link
549,837,5/6/2024,23:55:45,jaugustosf/OOPProject,https://github.com/jaugustosf/OOPProject,38,8,typed
550,21361,5/6/2024,23:55:40,Manipulando grupos em REGEX com Python | by Leandro Cruvinel | Medium,https://leandrocruvinel.medium.com/manipulando-grupos-em-regex-com-python-71acd6e1d088,1,0,reload
551,21390,5/6/2024,23:30:09,ChatGPT,https://chatgpt.com/c/41276180-f6f1-40f4-99bd-5adf7b0f75fa,1,0,link
552,21321,5/6/2024,23:29:34,Introdução às Redes Neurais 1: Dominando as Fundações que Estão Revolucionando a IA! #RedesNeurais - YouTube,https://www.youtube.com/watch?v=MQamQM_aGas&t=328s,1,0,reload
553,21331,5/6/2024,23:29:31,bank_dark/main.py at master · pedroita/bank_dark,https://github.com/pedroita/bank_dark/blob/master/main.py,2,0,reload
554,21287,5/6/2024,23:29:27,Git: criando tags. Como e quando usar tags no Git! | by Rafael Tardivo | rafaeltardivo | Medium,https://medium.com/rafaeltardivo/git-criando-tags-7c34ee6786be,1,0,reload
555,21371,5/6/2024,23:29:27,Gemini,https://gemini.google.com/app/9a01af2f56ee50cc,1,0,reload
556,21364,5/6/2024,23:29:27,trilha-python-dio/01 - Estrutura de dados/desafio.py at main · digitalinnovationone/trilha-python-dio,https://github.com/digitalinnovationone/trilha-python-dio/blob/main/01%20-%20Estrutura%20de%20dados/desafio.py#L62,1,0,reload
557,21312,5/6/2024,23:29:27,Livia Nascimento enviou uma mensagem para você - pedroitalocampos@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFSkgHsjrljqhHrfmmlkBbbZ,1,0,reload
558,20958,5/6/2024,23:29:24,ChatGPT,https://chatgpt.com/,7,0,link
559,21378,5/6/2024,23:29:20,Erro de chave no dicionário,https://chatgpt.com/c/25a0e1a4-e96b-4732-be7f-27b4e6216d99,2,0,reload
560,21384,5/6/2024,21:58:22,Página inicial — Freitas Pizzaria,https://freitas.sdelivery.app/,6,0,link
561,21389,5/6/2024,21:58:19,Entrar — Freitas Pizzaria,https://freitas.sdelivery.app/entrar?redirectTo=%2Fconta%2Fpedidos,1,0,link
562,21384,5/6/2024,21:58:09,Página inicial — Freitas Pizzaria,https://freitas.sdelivery.app/,6,0,link
563,21388,5/6/2024,21:58:06,Categorias — Freitas Pizzaria,https://freitas.sdelivery.app/categoria/8,1,0,link
564,21384,5/6/2024,21:58:04,Página inicial — Freitas Pizzaria,https://freitas.sdelivery.app/,6,0,link
565,21383,5/6/2024,21:57:56,Categorias — Freitas Pizzaria,https://freitas.sdelivery.app/categoria/13,2,0,link
566,21384,5/6/2024,21:57:53,Página inicial — Freitas Pizzaria,https://freitas.sdelivery.app/,6,0,link
567,21383,5/6/2024,21:56:41,Categorias — Freitas Pizzaria,https://freitas.sdelivery.app/categoria/13,2,0,link
568,21384,5/6/2024,21:56:38,Página inicial — Freitas Pizzaria,https://freitas.sdelivery.app/,6,0,link
569,21384,5/6/2024,21:56:36,Página inicial — Freitas Pizzaria,https://freitas.sdelivery.app/,6,0,link
570,21381,5/6/2024,21:56:33,Biolinky - Pizzaria Freitas,https://biolinky.com/apppizzariafreitas,3,0,link
571,14448,5/6/2024,21:39:02,troca de titularidade enel - Pesquisa Google,https://www.google.com/search?q=troca+de+titularidade+enel&oq=troca+de+tit&gs_lcrp=EgZjaHJvbWUqBwgBEAAYjwIyBggAEEUYOTIHCAEQABiPAjIHCAIQABiPAjIHCAMQABiPAtIBCDYxMThqMGo3qAIUsAIB&client=ms-android-motorola-rvo3&sourceid=chrome-mobile&ie=UTF-8#ip=1,2,0,reload
572,21381,5/6/2024,21:38:59,Biolinky - Pizzaria Freitas,https://biolinky.com/apppizzariafreitas,3,0,link
573,21381,5/6/2024,21:38:59,Biolinky - Pizzaria Freitas,https://biolinky.com/apppizzariafreitas,3,0,link
574,21378,5/6/2024,19:15:11,Erro de chave no dicionário,https://chatgpt.com/c/25a0e1a4-e96b-4732-be7f-27b4e6216d99,2,0,link
575,21378,5/6/2024,19:15:10,Erro de chave no dicionário,https://chatgpt.com/c/25a0e1a4-e96b-4732-be7f-27b4e6216d99,2,0,reload
576,573,5/6/2024,18:00:59,(4) WhatsApp,https://web.whatsapp.com/,364,247,link
577,573,5/6/2024,18:00:54,(4) WhatsApp,https://web.whatsapp.com/,364,247,typed
578,2238,5/6/2024,18:00:50,Caixa de Entrada • Bate-papos,https://www.instagram.com/direct/t/107749837291409/,97,0,link
579,2237,5/6/2024,18:00:49,(1) Caixa de Entrada • Bate-papos,https://www.instagram.com/direct/inbox/,85,0,link
580,558,5/6/2024,18:00:42,Instagram,https://www.instagram.com/,368,131,typed
581,21378,5/6/2024,17:46:49,Erro de chave no dicionário,https://chatgpt.com/c/25a0e1a4-e96b-4732-be7f-27b4e6216d99,2,0,link
582,20958,5/6/2024,17:45:58,ChatGPT,https://chatgpt.com/,7,0,link
