ID da obra,Código da obra,Contratada,Fim previsto,Início da obra,Data da ordem de serviço,Descrição,Dias aditivado,Latitude,Longitude,Município,Número da licitação,Número da ordem de serviço,Número SACC,Percentual executado,Prazo inicial,Secretaria/Órgão,Situação,Tipo do contrato,Valor
4564,C007201100,MPA CONSTRUÇÕES,14/7/2016,17/5/2011,28/11/2011,CONSTRUÇÃO DA PRAÇA DA JUVENTUDE NO ESTADO DO CEARA LOCALIZADO NO MUNICIPIO DE TAUA,1736,,,TAUÁ,,912011,705367,"67,36",150,S.ESPORTES,Concluída,Obra,"2157403,26"
6626,032013SETUR08,OK EMPREENDIMENTOS,6/5/2014,7/4/2014,7/4/2014,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SETUR - RECUPERAÇÃO DAS CABINES DE SALVA-VIDAS NA PRAIA DO FUTURO - BARRACA AMÉRICA DO SOL,0,,,FORTALEZA,20120011,224/2014,S2GPR,100,30,SETUR,Concluida,Manutenção,"7559,28"
6039,D817200900,FERRAZ ENGENHARIA,17/5/2010,17/2/2010,17/2/2010,"REFORMA DA 20ª COORDENADORIA REGIONAL DE SAUDE-CRES, NO MUNICIPIO DO CRATO - CE (2ª ETAPA)",0,,,CRATO,TP00022009,292009,,100,90,SESA,Concluída,Obra,"359708,43"
7226,0372015DETRAN12,P & M,2/3/2018,3/2/2016,3/2/2016,"SERVIÇO DE INSTALAÇÃO DE SUBESTAÇÃO, POSTES E REFLETORES PARA AS MACRORREGIÕES DO DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN/CE - SOBRAL - CE",668,"-3,668915","-40,374188",SOBRAL,20140005,045/2016,950690,100,90,DETRAN,Concluída,Obra,"62323,11"
7631,0182017SETUR01,CONSTRUTORA E & J LTDA ME,28/11/2018,31/7/2017,21/7/2017,"EXECUÇÃO DA OBRA DE URBANIZAÇÃO DA PRAÇA DE EVENTOS DO PREÁ, NO MUNICÍPIO DE CRUZ-CE.",245,,,CRUZ,20160012,078/2017,1018433,100,240,SETUR,Concluída,Obra,"1874633,27"
4776,N009201000,CG CONSTRUÇÕES,27/11/2013,9/6/2010,5/5/2010,CENTRO DE TREINAMENTO TECNICO DO CEARA EM SÃO GONSALO DO AMARANTE,616,,,SÃO GONÇALO DO AMARANTE,,1862010,,"99,95",363,SECITECE,Concluída,Obra,"16988204,87"
6505,042012SESA03,OK EMPREENDIMENTOS,23/6/2013,26/3/2013,26/3/2013,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - SESA/HGPM - MANUTENÇÃO DO ESTACIONAMENTO E COBERTA NO REPOUSO DOS MÉDICOS,0,,,FORTALEZA,20120011,028/2013,S2GPR,100,90,SESA,Concluida,Manutenção,40000
4745,C008201002,STRUCTURA ENGENHARIA.,4/5/2012,5/4/2010,5/4/2010,CONSTRUÇÃO DE PISTA DE SKATE  NOS MUNICIPIOS DE JAGUARIBE,671,,,JAGUARIBE,CP00032009,842010,,100,90,S.ESPORTES,Concluída,Obra,"286179,07"
7564,0622017SPS15,SM CONSTUÇÕES LTDA - EPP,20/10/2017,10/10/2017,8/8/2017,"SERVIÇO DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL PARA AS OBRAS PARA O PROGRAMA MAIS INFÂNCIA CEARÁ, MODALIDADE BRINQUEDOPRAÇA, NO MUNICIPIO DE MOMBAÇA/CE",0,,,MOMBAÇA,12017,096/2017,1007568,100,10,SPS,Concluída,Obra,"8415,9"
6411,D064201209,CONSTRUTORA E IMOBILIÁRIA JMV LTDA,2/10/2013,12/3/2012,5/3/2012,SUBESTAÇÃO DO CEO II COM RAMAL DE ENTRADA - LIMOEIRO DO NORTE,60,,,LIMOEIRO DO NORTE,,102012,,"95,65",90,SESA,Concluída,Obra,28957
6409,D064201207,CONSTRUTORA E IMOBILIÁRIA JMV LTDA,2/10/2013,12/3/2012,5/3/2012,SUBESTAÇÃO DO CEO II COM RAMAL DE ENTRADA - ITAPIPOCA,60,,,ITAPIPOCA,,102012,,"91,9",90,SESA,Concluída,Obra,"28666,8"
4790,T002201000,SANES ENGENHARIA,24/8/2010,26/2/2010,19/1/2010,CONSTRUÇÃO DA DELEGACIA DE POLICIA CIVIL PADRAO TIPO III NO MUNICIPIO DE AURORA-CE,0,,,AURORA,CP00142009,362010,,"97,72",180,SSPDS,Concluída,Obra,"949012,68"
6481,012013CEE01,OK EMPREENDIMENTOS,13/8/2013,15/2/2013,15/2/2013,SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM PREDIOS PÚBLICOS - CEE,0,,,FORTALEZA,2012011,004/2013,S2GPR,100,180,CEE,Concluida,Manutenção,"102413,73"
7277,01552015SEDUC02,PODIUM ENGENHARIA LTDA,1/11/2018,1/12/2015,1/12/2015,"OBRA DE CONSTRUÇÃO DA EEMI JOHNSON, EM FORTALEZA-CE",764,"-3,767751","-38,493667",FORTALEZA,2014004,103/2015,674309,100,240,SEDUC,Concluída,Obra,"4534148,16"
7171,0412016STDS01,SOUZA & FREITAS EDIFICAÇÕES LTDA,23/4/2017,23/2/2017,13/2/2017,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - STDS - PROJETO MAIS INFÂNCIA NO MUNICIPIO DE IPUEIRAS - CE",0,,,IPUEIRAS,20150001,044/2017,S2GPR,100,60,STDS,Em Execução,Manutenção,"38597,32"
7889,0532018SOP03,M3 BUILDER,4/7/2019,4/9/2018,3/9/2018,"EXECUÇÃO DA OBRA DE CONSTRUÇÃO DE 13 CAMPINHOS PADRÕES NA REGIÃO DA SERRA DA IBIAPABA/SERTÃO DE CANINDÉ/SERTÃO DOS INHAMUNS, NA LOCALIDADE DE IBIAPINA - CE",181,,,IBIAPINA,20170028,158/2018,1042973,100,90,SOP,Concluída,Obra,"145511,43"
7888,0532018SOP02,M3 BUILDER,4/7/2019,4/9/2018,3/9/2018,"EXECUÇÃO DA OBRA DE CONSTRUÇÃO DE 13 CAMPINHOS PADRÕES NA REGIÃO DA SERRA DA IBIAPABA/SERTÃO DE CANINDÉ/SERTÃO DOS INHAMUNS, NA LOCALIDADE DE CROATÁ- CE",181,,,CROATÁ,20170028,158/2018,1042973,100,90,SOP,Concluída,Obra,"147080,26"
4846,Y087201000,ATHENA LTDA - EPP,28/12/2011,3/1/2011,13/12/2010,REFORMA DO AUDITORIO/ESTACIONAMENTO - DETRAN-CE REFERENTE AO LOTE II DO EDITAL,270,,,FORTALEZA,,42011,,100,90,DETRAN,Concluída,Obra,"718960,02"
6861,082014STDS01,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,1/10/2015,3/8/2015,3/8/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - STDS - REFORMA E ADEQUAÇÃO DO PRÉDIO P/ PROJETO ECONOMIA SOLIDARIA - TEJUÇUOCA - CE",0,,,TEJUÇUOCA,20130026,100/2015,839600,100,60,STDS,Concluida,Manutenção,"28624,46"
6748,0132014DAE01,L23,24/9/2014,26/8/2014,26/8/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DAE - MANUTENÇÃO ALMOXARIFADO E REFEITÓRIO",0,,,FORTALEZA,20130017,141/2014,935371,0,30,DAE,Concluida,Manutenção,9000
2591,A110201000,FEC LTDA,2/11/2012,18/5/2010,18/5/2010,CONSTRUÇÃO DE 08 ESCOLAS DE EDUCAÇÃO PROFISSIONAL COM 12 SALAS EM VARIOS BAIRROS DE FORTALEZA,240,,,FORTALEZA,CP00242009,0153/2010,,"22,34",240,SEDUC,Cancelada,Obra,"5417722,03"
2448,D358201000,CONCRETA ENGENHARIA LTDA,16/11/2012,22/9/2010,30/8/2010,CONSTRUÇÃO DA POLICLINICA DE BREJO SANTO,315,,,BREJO SANTO,CP0032010,2782010,,"100,03",240,SESA,Concluída,Obra,"4356938,51"
7359,01752015SEDUC01,TECNOS,8/12/2016,10/6/2016,10/6/2016,"OBRAS DE CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL, PADRÃO (4 SALAS), NO MUNICÍPIO DE ORÓS/CE",1,"-6,257961","-38,915465",ORÓS,20140055,111/2016,970372,"9,96",180,SEDUC,Cancelada,Obra,"1045975,02"
2409,39201000,COPA,20/11/2010,23/8/2010,27/7/2010,"EXECUÇÃO DAS OBRAS DE RECUPERAÇÃO DAS VIAS INTERNAS DO CENTRO ADMINISTRATIVO GOVERNADOR VIRGÍLIO TÁVARO, - CAMBEBA",0,,,FORTALEZA,,2472010,,0,90,DER,Concluída,Obra,"878295,84"
4743,C007201003,IGC EMPREENDIMENTO IMOBILIARIO,27/11/2014,13/4/2010,6/4/2010,"CONSTRUÇÃO DE PISTA  DE SKATE, NOS MUNICIPIOS DE CRATEUS,MOMBAÇA,E QUIXADA LOTE III",840,,,QUIXADÁ,CP00032009,0101/2010,,0,90,S.ESPORTES,Cancelada,Obra,"229534,1"
6948,0292013SESA01,CONCRETA ENGENHARIA LTDA,14/10/2014,19/12/2013,19/12/2013,OBRAS DOS SERVIÇOS COMPLEMENTARES COM TERRAPLANAGEM / FOSSA / SUMIDOURO NA POLICLÍNICA DE BARBALHA-CE,240,,,BARBALHA,42013,200/2013,S2GPR,100,60,SESA,Concluída,Obra,"225936,52"
6851,0532014SESA01,L23,11/9/2015,13/8/2015,13/8/2015,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA EM PRÉDIOS PÚBLICOS - SESA - CIDH - CENTRO INTEGRADO DE DIABETES E HIPERTENSÃO",0,,,FORTALEZA,82013,070/2015,S2GPR,100,30,SESA,Concluida,Manutenção,"54929,53"
6786,0112014SEFAZ02,DATERRA CONSTRUÇÕES E SERVIÇOS LTDA - ME,15/11/2014,17/9/2014,17/9/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SEFAZ - SERVIÇOS POSTO FISCAL DE CRATEÚS - CE",0,,,CRATEÚS,20130026,172/2014,S2GPR,100,60,SEFAZ,Concluida,Manutenção,"113676,46"
7203,0212014FUNECE01,CONEX,29/5/2016,25/2/2015,25/2/2015,"EXECUÇÃO DO PROJETO DE CONSTRUÇÃO DA SEDE CVT MASTER, EM FORTALEZA-CE",0,,,FORTALEZA,20140004,007/2015,943086,"7,45",180,FUNECE,Cancelada,Obra,"1425217,82"
7107,062015AESP02,OK EMPREENDIMENTOS,27/7/2016,28/6/2016,28/6/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - REFORMA DAS INSTALAÇÕES FÍSICAS PREDIAIS NA ACADEMIA ESTADUAL DE SEGURANÇA PÚBLICA - AESP/CE (COMPLEMENTO).",0,,,FORTALEZA,20140002,040/2016,969072,100,30,AESP,Em Execução,Manutenção,"14471,96"
6764,052013SESA02,OX-GENIUM,3/12/2014,22/4/2013,22/4/2013,"INSTALAÇÃO DOS EQUIPAMENTOS DOS GASES MEDICINAIS, INCLUSIVE A REDE DE TUBULAÇÃO NAS OBRAS DAS POLICLÍNICAS TIPO I ARACATI - CE (LOTE I)",271,,,ARACATI,32011,113/2013,843395,"98,98",90,SESA,Concluída,Obra,"112147,92"
6765,052013SESA03,OX-GENIUM,3/12/2014,22/4/2013,22/4/2013,"INSTALAÇÃO DOS EQUIPAMENTOS DOS GASES MEDICINAIS, INCLUSIVE A REDE DE TUBULAÇÃO NAS OBRAS DAS POLICLÍNICAS TIPO I BREJO SANTO - CE (LOTE I)",271,,,BREJO SANTO,32011,113/2013,843395,"99,96",90,SESA,Concluída,Obra,"112147,92"
4757,D334201000,ATTICA,25/3/2012,6/5/2010,11/3/2010,CONSTRUÇÃO DO CEO DE ICÓ-CE,153,,,ICÓ,CP00432009,1372010,,100,150,SESA,Concluída,Obra,"1346928,81"
6828,01402014SEDUC03,L23,23/2/2015,26/11/2014,26/11/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIO PÚBLICOS - SEDUC - REFORMA DO SETOR TÉRREO A - ELETRICO E LÓGICO - FORTALEZA-CE",30,,,FORTALEZA,20130017,253/2014,S2GPR,100,60,SEDUC,Concluida,Manutenção,"169581,41"
7855,03122018SEDUC02,BWS CONSTRUÇÕES LTDA,7/5/2020,10/7/2018,4/7/2018,"OBRA DE CONSTRUÇÃO DE ESCOLAS DE ENSINO MÉDIO, NO MUNICÍPIO DE ACOPIARA-CE (ASSENTAMENTO SÃO PAULINO",455,,,ACOPIARA,252018,110/2018,1050427,100,180,SEDUC,Concluída,Obra,"2859691,21"
7324,01592015SEDUC01,TECNOS,16/5/2017,16/9/2015,16/9/2015,"OBRA DE CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL, PADRÃO (4 SALAS), NO MUNICÍPIO DE QUIXERAMOMBIM/CE",0,"-5,204913","-39,298882",QUIXERAMOBIM,20140059,066/2015,965595,0,180,SEDUC,Cancelada,Obra,"1034303,68"
2419,D033201000,GERTECE,20/8/2011,16/8/2010,16/8/2010,REFORMA E AMPLIAÇÃO DA SUBESTAÇÃO DO HOSPITAL DE MESSEJANA EM FORTALEZA,90,,,FORTALEZA,,2442010,,100,120,SESA,Concluída,Obra,"1206667,55"
4780,R001201000,CONSTJEL,31/5/2010,3/3/2010,3/3/2010,REFORMA EADAPTAÇÃO DA CASA DO CAMINHO EM FORTALEZA - CE,0,,,FORTALEZA,CC00012009,412010,,100,90,STDS,Concluída,Obra,"99180,02"
6450,A020201201,MACROBASE ENGENHARIA,12/2/2013,4/4/2012,4/4/2012,CONSTRUÇÃO DE 19 (DEZENOVE) ESCOLAS DE EDUCAÇÃO PROFISSIONAL EM DIVERSOS MUNICIPIOS DO ESTADO DO CEARÁ,0,"-5,127043","-38,090108",LIMOEIRO DO NORTE,004/2011,026/2012,S2GPR,"41,63",240,SEDUC,Concluída,Obra,"1214192,78"
4721,B019201000,ACLIVE CONSTRUÇOES,30/5/2010,2/3/2010,2/3/2010,REFORMA RECUPERAÇÃO E AMPLIAÇÃO DA CASA DE PRIVAÇÃO PROVISORIA DE LIBERDADE AGENTE PENITENCIARIO LUCIANO ANDRADE LIMA EM ITAITINGA,0,,,ITAITINGA,TP00092009,392010,,"59,55",90,SEJUS,Em Execução,Obra,"782243,28"
7890,0532018SOP04,M3 BUILDER,4/7/2019,4/9/2018,3/9/2018,"EXECUÇÃO DA OBRA DE CONSTRUÇÃO DE 13 CAMPINHOS PADRÕES NA REGIÃO DA SERRA DA IBIAPABA/SERTÃO DE CANINDÉ/SERTÃO DOS INHAMUNS, NA LOCALIDADE DE IPU- CE",181,,,IPU,20170028,158/2018,1042973,100,90,SOP,Concluída,Obra,"146300,4"
6930,032014GABGOV04,L23,23/5/2015,24/4/2015,24/4/2015,SERVIÇOS DE MANUTENÇÃO PREVENTIVA CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - GABGOV - MANUTENÇÃO AR CONDICIONADO/ESTAÇÃO PARANGABA,0,,,FORTALEZA,2013017,043/2015,S2GPR,100,30,GABGOV,Concluida,Manutenção,"7494,92"
6437,A029201202,SIGNUS CONSTRUÇÕES,12/6/2015,11/4/2012,11/4/2012,"CONSTRUÇÃO DE ESCOLA DE EDUCAÇÃO PROFISSIONALIZANTE COM 12 SALAS PADRAO, NO MUNICIPIO DE MARANGUAPE - ESTADO DO CEARÁ",549,,,MARANGUAPE,004/2011,019/2012,,100,240,SEDUC,Concluída,Obra,"6031230,83"
7706,0202014DETRAN03,MONTE HOREBE,21/11/2020,8/1/2018,24/11/2017,SERVIÇOS DE INSTALAÇÕES DE GRADIL UNIDADE DETRAN JUAZEIRO DO NORTE /CE,898,,,JUAZEIRO DO NORTE,20130004,142/2017,924335,0,150,DETRAN,Concluída,Obra,"87604,07"
7103,0592016DETRAN01,SOUZA & FREITAS EDIFICAÇÕES LTDA,30/11/2016,2/9/2016,2/9/2016,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - DETRAN - REFORMA DO POSTO DO DETRAN DE VIÇOSA DO CEARÁ",0,,,VIÇOSA DO CEARÁ,20150001,066/2016,S2GPR,100,90,DETRAN,Em Execução,Manutenção,"16973,26"
4772,J053200900,LOTIL,26/7/2012,11/1/2010,18/12/2009,"REFORMA  E AMPLIAÇÃO DO TEATRO CARLOS CÂMARA,EM FORTALEZA - CE",688,,,FORTALEZA,CP01672008,,,"106,82",240,SETUR,Concluída,Obra,"3804694,44"
4544,R081201004,LL CONSTRUÇÕES LTDA,30/3/2011,1/12/2010,26/11/2010,REFORMAS DAS UNIDADES DE ATENDIMENTO DOSINE/CE DA REGIONAL FORTALEZA E REGIONAL METROPOLITANA,0,,,SÃO GONÇALO DO AMARANTE,,,,0,120,STDS,Concluída,Obra,"17903,86"
7555,0622017SPS06,SM CONSTUÇÕES LTDA - EPP,3/8/2017,24/7/2017,24/7/2017,"SERVIÇO DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL PARA AS OBRAS PARA O PROGRAMA MAIS INFÂNCIA CEARÁ, MODALIDADE BRINQUEDOPRAÇA, NO MUNICIPIO DE IPUEIRAS/CE",0,,,IPUEIRAS,12017,084/2017,1007568,100,10,SPS,Concluída,Obra,"6801,47"
7360,01762015SEDUC01,ACTIVA,23/4/2016,26/10/2015,26/10/2015,"CONSTRUÇÃO DE CENTRO DE EDUCAÇÃO INFANTIL - CEI, NO MUNICÍPIO DE EUSÉBIO/CE",0,"-3,870769","-38,472172",EUSÉBIO,20140047,094/2015,969445,0,180,SEDUC,Cancelada,Obra,"1028088,77"
7587,0632017SPS10,SM CONSTUÇÕES LTDA - EPP,3/8/2017,24/7/2017,24/7/2017,"SERVIÇO DE ASSENTAMENTO DE PISO EMBORRACHADO, ANTI-IMPACTO E DRENANTE, COM FORNECIMENTO DE MATERIAL, PARA AS OBRAS DO PROGRAMA MAIS INFÂNCIA CEARÁ, NO MUNICÍPIO DE INDEPÊNDENCIA",0,,,INDEPENDÊNCIA,22017,081/2017,1008786,100,10,SPS,Concluída,Obra,"32302,48"
6732,0412014SESA07,L23,4/10/2014,6/8/2014,6/8/2014,"SERVIÇOS DE MANUTENCÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - SESA - SEDE - ALMOXARIFADO CENTRAL",0,,,FORTALEZA,172013,126/2014,S2GPR,100,60,SESA,Concluida,Manutenção,"107771,77"
4715,B005201000,EDENGE - EMPRESA DE ENGENHARIA,25/11/2010,12/2/2010,21/1/2010,REFORMA DA CADEIA PÚBLICA DO MUNICÍPIO DO CEDRO - CE,120,,,CEDRO,CC00082009,252010,,100,60,SEJUS,Concluída,Obra,"72387,83"
7361,01772015SEDUC01,ACTIVA,20/4/2016,23/10/2015,23/10/2015,"CONSTRUÇÃO DE CENTRO DE EDUCAÇÃO INFANTIL - CEI, NO MUNICÍPIO DE BEBERIBE/CE",0,,,BEBERIBE,20140047,090/2015,969405,0,180,SEDUC,Cancelada,Obra,"1041988,61"
4768,GB07201000,CONSTRUTORA CIANO LTDA  - EPP,11/11/2011,24/6/2010,22/4/2010,MANUTENÇÃO PREDIAL DO GABNETE DO GOVERNADOR DA RESIDENCIA OFICAL EM FORTALEZA,0,,,FORTALEZA,TP00012010,1962010,,"98,13",360,GABGOV,Concluída,Obra,"377734,67"
6826,01402014SEDUC01,L23,20/12/2014,22/10/2014,22/10/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIO PÚBLICOS - SEDUC - MANUTENÇÃO DA ESCOLA NOVA NO DISTRITO DOURADO, HORIZONTE - CE",0,,,HORIZONTE,20130017,207/2014,S2GPR,100,60,SEDUC,Concluida,Manutenção,"128971,91"
7862,0522018SOP05,M3 BUILDER,13/7/2019,17/5/2018,15/5/2018,EXECUÇÃO DA OBRA DE CONSTRUÇÃO DE 11 CAMPINHOS PADRÕES NA REGIÃO DO SERTÃO DE CRATEÚS: IPAPORANGA - CE,300,,,IPAPORANGA,20170030,060/2018,1042923,"93,38",90,SOP,Em Execução,Obra,"202873,29"
7750,0932017SPS01,ATHOS CONSTRUÇÕES,24/11/2018,11/12/2017,11/12/2017,"EXECUÇÃO DA CONSTRUÇÃO DO CENTRO DE ESPORTE PARA FUTEBOL – ARENINHA NO MUNICÍPIO DE PACAJUS - CE,",60,,,PACAJUS,20170012,161/2017,1032313,100,120,SPS,Concluída,Obra,"1568084,22"
6827,01402014SEDUC02,L23,20/12/2014,22/10/2014,22/10/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIO PÚBLICOS - SEDUC - UNIDADE DE TRABALHO - PROFESSOR ANTÔNIO MARTINS FILHO EEM - JEREISSATE I - MARACANAÚ",0,,,MARACANAÚ,20130017,209/2014,S2GPR,100,60,SEDUC,Concluida,Manutenção,"96822,01"
4712,B001201000,CONCRETOP CONSTRUÇÕES LTDA,16/9/2010,18/2/2010,18/2/2010,REFORMA E AMPLIAÇÃO DA CADEIA PÚBLICA DO MUNICIPIO DE GRANJA-CE,60,,,GRANJA,TP00062009,0030/2010,,100,120,SEJUS,Concluída,Obra,"346590,96"
2446,U091201000,SANES ENGENHARIA,3/1/2011,6/9/2010,16/7/2010,"REFORMA E AMPLIAÇÃO DO BLOCO ""S"" DE QUIMICA DA UECE NO CAMPUS DO ITAPERI EM FORTALEZA",0,,,FORTALEZA,CP0012010,2632010,,"8,81",120,UECE,Concluída,Obra,"579633,41"
7824,032018SPA01,CONSÓRCIO CAM / LML,11/11/2018,16/3/2018,16/3/2018,"EXECUÇÃO DAS OBRAS DE REFORMA E REQUALIFICAÇÃO DO PARQUE DE EXPOSIÇÃO PEDRO FELÍCIO CAVALCANTE, NO MUNICÍPIO DO CRATO - CE",60,,,CRATO,2018,024/2018,1037840,"95,69",180,SPA,Concluída,Obra,"44822859,61"
2477,C023201006,CONSTRUTORA E IMOBILIÁRIA ATUALPA LTDA,21/1/2012,29/9/2010,30/7/2010,REFORMA DE QUADRAS ESPORTIVAS COM FABRICAÇÃO FORNECIMENTO E MONTAGEM DE ESTRUTURA METALICA COM COBERTA  NO MUNICIPIO DE PACUJÁ,360,,,PACUJÁ,CP2010001,2942010,,"97,18",120,S.ESPORTES,Paralisada,Obra,"183387,23"
4761,D345201000,J M D CONSTRUÇÕES LTDA,28/8/2012,4/5/2010,4/5/2010,CONSTRUÇÃO DO CENTRO DE ESPECIALIDADES ODONTOLOGICAS EM LIMOEIRO DO NORTE,530,,,LIMOEIRO DO NORTE,CP00372009,1272010,567575,100,150,SESA,Concluída,Obra,"1298519,33"
2516,D363201000,AMP ENGENHARIA,6/11/2013,2/12/2010,5/4/2010,CONSTRUÇÃO DA POLICLINICA TIPO 02 EM BARBALHA - CE,420,,,BARBALHA,CP0342009,3632010,,100,240,SESA,Concluída,Obra,"6867666,63"
7711,02892017SEDUC01,CONSTRUMAIA,1/9/2020,19/3/2019,15/3/2019,"OBRA DE CONSTRUÇÃO DO CENTRO DE EDUCAÇÃO INFANTIL PADRÃO (4 SALAS), NO MUNICÍPIO DE BEBERIBE/CE
",352,,,BEBERIBE,20140047,019/2019,N/A,100,180,SEDUC,Em Execução,Obra,"1341330,23"
4755,D318201000,CONSTRUTORA E IMOBILIÁRIA JMV LTDA,2/9/2011,29/4/2010,11/3/2010,CONSTRUÇÃO DO CENTRO DE ESPECIALIDADES ODONTOLOGICAS NO MUNICIPIO DE CRATEUS,270,,,CRATEÚS,CP00412009,1362010,,100,150,SESA,Concluída,Obra,"1484253,14"
4734,C003201000,STRUCTURA ENGENHARIA.,5/1/2013,17/3/2010,28/1/2010,CONSTRUÇÃO DE UMA PISCINA SEMIOLIMPICA NA VILA OLIMPICA NO BAIRRO DO CONJUNTO CEARA,906,,,FORTALEZA,TP00022009,652010,,"87,63",120,S.ESPORTES,Concluída,Obra,"660964,77"
4821,T019201002,S2,5/12/2010,9/6/2010,11/5/2010,CONSTRUÇÃO DE 02(DUAS) DELEGACIAS DE POLICIA CIVIL PADRAO TIPO III MUNICIPIO CHOROZINHO (LOTE III),0,,,PINDORETAMA,CP00192009,1852010,,100,180,SSPDS,Concluída,Obra,"880896,12"
6829,01402014SEDUC04,L23,20/12/2014,22/10/2014,22/10/2014,"SERVIÇOS DE MANUTENÇÃO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIO PÚBLICOS - SEDUC - REFORMA DO ANDAR TÉRREO BLOCO A - CIVIL - FORTALEZA-CE",0,,,FORTALEZA,20130017,208/2014,S2GPR,100,60,SEDUC,Concluida,Manutenção,"179996,08"
7560,0622017SPS11,SM CONSTUÇÕES LTDA - EPP,24/11/2018,14/11/2018,14/11/2018,"SERVIÇO DE MONTAGEM DE SISTEMA DE FECHAMENTO PARA ESPAÇOS ABERTOS DO TIPO GRADIL PARA AS OBRAS PARA O PROGRAMA MAIS INFÂNCIA CEARÁ, MODALIDADE BRINQUEDOPRAÇA, NO MUNICIPIO DE JAGUARUANA/CE",0,,,JAGUARUANA,12017,257/2018,1007568,100,10,SPS,Concluída,Obra,"9892,25"
7163,032016PGJ01,SM,12/11/2016,14/10/2016,14/10/2016,"SERVIÇOS DE MANUTENÇAO PREVENTIVA, CORRETIVA E REFORMA EM PRÉDIOS PÚBLICOS - PROCURADORIA GERAL DE JUSTICA - PGJ - REFORMA NÚCLEO ITAPAJÉ - CE",0,,,ITAPAJÉ,20150001,087/2016,S2GPR,0,30,PGJ,Em Execução,Manutenção,"17970,59"
4753,D266201000,R. SCHUCH,25/12/2012,5/5/2010,23/2/2010,CENTRO ODONTOLOGICO DE MARACANAU,600,,,MARACANAÚ,CP00402009,1292010,565496,100,150,SESA,Concluída,Obra,"1237825,49"
4680,A016201002,DOIS PONTOS EMPREENDIMENTOS LTDA,14/6/2010,17/3/2010,17/3/2010,AMPLIAÇÃO E REFORMA DA EEEP DAVI VIEIRA DA SILVA ESCOLA LOCALIZADA NO MUNICIPIO DE BOA VIAGEM,0,,,BOA VIAGEM,CP00182009,542010,,"76,72",90,SEDUC,Em Execução,Obra,"509036,38"
6304,U079201100,LA EMPREENDIMENTOS,26/5/2012,29/11/2011,31/12/2011,"REFORMA NAS INSTALAÇÕES DO PRÉDIO ANEXO DA PRÓ-REITORIA DE PÓS-GRADUAÇÃO E PESQUISA,NA UECE, E REFORMA E ADAPTAÇÃO DA ESTRUTURA FÍSICA DA SALA DA SECRETARIA DOS ORGÃO - UECE, FORTALEZA-CE, LOTE:02.",60,,,FORTALEZA,,882011,,"98,95",60,UECE,Concluída,Obra,"95360,95"
7705,0202014DETRAN02,MONTE HOREBE,21/11/2020,8/1/2018,24/11/2017,SERVIÇOS DE INSTALAÇÕES DE GRADIL UNIDADE DETRAN BATURITÉ/CE,898,,,BATURITÉ,20130004,141/2017,924335,100,150,DETRAN,Concluída,Obra,"46496,01"
