subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,3/31/2020,8/25/2019,8/28/2019,HarrisX,C+,3008,rv,.01509176,.00080742,42,36,46.799591,41.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59455,102045,8/29/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,8/23/2019,8/30/2019,HarrisX,C+,7012,rv,.07036132,.0037644,42,36,46.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ356cLe0xF3H4pzOmm2PNly2g-6QxdCE2KQh4htKWnzMMKz_tB-rmJ9lYLlZGXm8NuqXd7dvdnY6hr/pubhtml/sheet?headers=false&gid=0,59468,102079,9/3/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,8/26/2019,8/29/2019,HarrisX,C+,3004,rv,0,0,42,37,46.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQktNKFI_ZdRXBd9GUbznAtIMeUu1hbPlGhfQqfg-T9wSCMWXTrYRxxKrrT3O6J_cUerNy3A8vL4ZGn/pubhtml/sheet?headers=false&gid=0,59460,102055,8/30/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,8/27/2019,8/30/2019,HarrisX,C+,3003,rv,.01516599,.00083885,42,37,46.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSr90Pr29f-ExEMjDX9plS0A_VMBs3aawxGzIiNOz7PKfLKx6wsSXrJ9WEwibeadfyCTqFgtCn2qY8v/pubhtml/sheet?headers=false&gid=0,59467,102080,9/3/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,8/28/2019,8/31/2019,HarrisX,C+,3000,rv,.01520173,.00085452,42,36,46.799591,41.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59477,102125,9/3/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,8/29/2019,9/1/2019,HarrisX,C+,3000,rv,.01525541,.00087127,41,35,45.799591,40.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59478,102126,9/3/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,8/30/2019,9/2/2019,HarrisX,C+,3000,rv,.01530367,.00088824,41,36,45.799591,41.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59479,102127,9/3/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,8/31/2019,9/3/2019,HarrisX,C+,3004,rv,.01537686,.00090663,42,36,46.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQihxXxbGpcH2EUzxpMTV0A-K6B09uP2OxQpdZAhibza2Cxra1yb075OZ5oRcEXrGhgKrf53wpc0jnh/pubhtml/sheet?headers=false&gid=0,59480,102140,9/4/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/1/2019,9/3/2019,YouGov,B-,1069,rv,.1738929,.00896057,46,41,45.87568,41.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gj4ffirhi/econTabReport.pdf,59485,102143,9/4/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/1/2019,9/4/2019,HarrisX,C+,3008,rv,.01545169,.0009253,43,36,47.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vS6VCqpCOVXbD-sb2L08p6vgJDV8igTnnUNeLxdrKPSUvxWU5ySmXmLQZTi_jb658nSJ58tuj1gkX2-/pubhtml/sheet?headers=false&gid=0,59489,102252,9/5/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,8/30/2019,9/6/2019,HarrisX,C+,7010,rv,.07201884,.00431273,42,35,46.799591,40.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vScFLu1dQEXytYxl9Mwv5JHE47PlLKlVDFS65nLKQwfPWx31aWgatXDmVPprSNvzi0Yn_AhDI0qqfAw/pubhtml/sheet?headers=false&gid=0,59501,102275,9/7/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/2/2019,9/5/2019,HarrisX,C+,3008,rv,0,0,43,35,47.799591,40.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQhaZpBEXmatYlrJX8F1WaVsb5pUdL1SZ7l_OiVdTuvTAiBgfR8duNgQtJRcCDGD-i57TMqcvJuDB3b/pubhtml/sheet?headers=false&gid=0,59495,102263,9/6/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/3/2019,9/6/2019,HarrisX,C+,3005,rv,.0155907,.00096057,43,35,47.799591,40.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSdotMjb4tDNLyYVXgs4IFPkVoGzo24xnYWnyjfYlaFJ8OXcl1JhGkXhzTYebwRHgnHRUDSP5aZc2Pw/pubhtml/sheet?headers=false&gid=0,59500,102276,9/7/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/4/2019,9/7/2019,HarrisX,C+,3000,rv,.01564427,.00097739,43,36,47.799591,41.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59516,102942,9/19/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/5/2019,9/8/2019,HarrisX,C+,3000,rv,.01572666,.00099607,43,36,47.799591,41.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59517,102943,9/19/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/6/2019,9/9/2019,HarrisX,C+,3004,rv,.01583359,.00101637,42,36,46.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQKexLaJZVDVkI5dR2ENMVT4k-wNtVI1ZoAqHW2lmFTVldyFRrH2k1iZ1--Sd_wwnmmWYQqzniCx-eq/pubhtml/sheet?headers=false&gid=0,59515,102328,9/10/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/7/2019,9/10/2019,HarrisX,C+,3004,rv,.01592296,.00103563,42,36,46.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vT9jkjLeUJsvkF1x2n2CSx4FR7Hwxoh_v9aUkhSf65AsKbLMbdeZqo1pm28DTNdwzpzkIINnYF6x-gE/pubhtml/sheet?headers=false&gid=0,59528,102405,9/11/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/8/2019,9/10/2019,YouGov,B-,1188,rv,.19149191,.01060468,49,38,48.87568,38.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hrk03f83zc/econTabReport.pdf,59539,102459,9/11/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/7/2019,9/10/2019,McLaughlin & Associates,C/D,1000,lv,.46387301,.028561,46,43,46.7455,40.363245,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/09/National-Monthly-Omnibus-September-Public.pdf,59552,102606,9/12/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/8/2019,9/11/2019,HarrisX,C+,3002,rv,.0160037,.00105448,42,36,46.799591,41.004822,"",T,https://scottrasmussen.com/congressional-ballot-percentages,59543,102607,9/12/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/6/2019,9/13/2019,HarrisX,C+,7007,rv,.07470881,.00492254,42,37,46.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRoHX1QgXEIj7a0fw1s9p2NQbY8Bv79kX0xXud5OVvEGmIFBu1T_x8oaENEz0hxcHfK5l1LciU4g42f/pubhtml/sheet?headers=false&gid=0,59568,102674,9/14/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/9/2019,9/12/2019,HarrisX,C+,3001,rv,0,0,42,36,46.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSK1oUn2nI31XFheS4kT2aGDj-Ts7AvcLColXfxoJS4eJrFtNL3IrFlb5unMV6nq_P_x-UzbGN7kuAL/pubhtml/sheet?headers=false&gid=0,59553,102650,9/13/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/10/2019,9/13/2019,HarrisX,C+,3002,rv,.01623723,.00109516,42,37,46.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQoTqsvijCRQNwCoZw5YUrgde7dWuHkh0DIKOwGaENs3io8yzoe2K1CWDhb6O5PWPIlJGLX1hyFcw1k/pubhtml/sheet?headers=false&gid=0,59567,102675,9/14/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/11/2019,9/14/2019,HarrisX,C+,3000,rv,.01634695,.0011152,41,37,45.799591,42.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59576,102714,9/16/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/12/2019,9/15/2019,HarrisX,C+,3000,rv,.01647179,.00113631,41,37,45.799591,42.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59577,102715,9/16/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/13/2019,9/15/2019,Morning Consult,B/C,1994,rv,.26366776,.01488293,44,37,46.403647,39.753657,"","",https://morningconsult.com/wp-content/uploads/2019/09/84257_190937_crosstabs_POLITICO_RVs_v1_JB.pdf,59575,102720,9/16/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/13/2019,9/16/2019,HarrisX,C+,3004,rv,.0166139,.00115932,41,37,45.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTA1p7XNGn4XTwkjg2Qq6xvoBaofGGGrpbH6k9jZONjmzprm8OJygxyQxqWPEMMmQOoNtWYe669PxQ3/pubhtml/sheet?headers=false&gid=0,59578,102747,9/17/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/14/2019,9/17/2019,HarrisX,C+,3002,rv,.01672928,.00118038,42,37,46.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRKfNwSzydKXEpuY4UzGM974_mWS-iLknuveQvtviY_hkfKfSrvcOtlKPc5A6XXEDEyJUJHdxTZBnAY/pubhtml/sheet?headers=false&gid=0,59592,102798,9/18/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/14/2019,9/17/2019,YouGov,B-,1184,rv,.18923326,.01121654,47,39,46.87568,39.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m1n9ik6irs/econTabReport.pdf,59601,102831,9/18/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/15/2019,9/18/2019,HarrisX,C+,3003,rv,.01686435,.00120298,42,36,46.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSkaggParN920e6PHCX5zZG8gy9XWMGnjKAQ-hUdIl5JeKzc4TEanSC7LT01cGl8hGWOnYZVRZeB2eA/pubhtml/sheet?headers=false&gid=0,59608,102944,9/19/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/13/2019,9/20/2019,HarrisX,C+,7008,rv,.07871152,.00561469,42,37,46.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQH6URcUwe_rbZoBoZV2UXQxZf9Ei7I3kdxcZlRDTX4zQpi4z98T40sCxxrwW9DtV0YDKvLK8yMnlo9/pubhtml/sheet?headers=false&gid=0,59624,103009,9/21/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/16/2019,9/19/2019,HarrisX,C+,3004,rv,0,0,43,36,47.799591,41.004822,"",T,https://scottrasmussen.com/congressional-ballot-percentages,59619,103004,9/20/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/17/2019,9/20/2019,HarrisX,C+,3003,rv,.0171828,.0012494,43,36,47.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSmygOEnbtSPRtzMCn_FTSxyttN2cJ7nDOJideAdTLAsC4bknmp-qdtC2XskDn2r22OU76PiPRCa1xz/pubhtml/sheet?headers=false&gid=0,59622,103010,9/21/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/18/2019,9/21/2019,HarrisX,C+,3000,rv,.01732998,.00127167,43,36,47.799591,41.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59905,103967,10/8/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/19/2019,9/22/2019,HarrisX,C+,3000,rv,.01750055,.00129567,43,36,47.799591,41.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59906,103968,10/8/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/18/2019,9/24/2019,GQR Research,C+,2248,rv,.99903145,.1000258,48,40,47.171967,39.925859,"","",https://www.respectability.org/wp-content/uploads/2019/10/RespectAbility-survey-memo-FQ-100119.pdf,60010,104258,10/10/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/20/2019,9/23/2019,HarrisX,C+,3008,rv,.01771394,.00134934,43,36,47.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTq3jbikKlX3LaDplCXPTXkpkz31SwOLISvsCX5OMD8Zg99jeciW14Koi0kCXh359yp-uvED3ukGnL8/pubhtml/sheet?headers=false&gid=0,59634,103084,9/24/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/22/2019,9/24/2019,YouGov,B-,1198,rv,.19002579,.01257228,47,39,46.87568,39.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hqfjbs2lws/econTabReport.pdf,59712,103285,9/25/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/21/2019,9/24/2019,HarrisX,C+,3009,rv,.01789514,.00140386,43,36,47.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSl-YB-38vd6u7h-h6gCbY1e-ymAZAUuNxPm8aINbWQTO9EQ4jSghPxb32-aBnz7RRD9Uv8F4ODG3gM/pubhtml/sheet?headers=false&gid=0,59698,103199,9/25/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/22/2019,9/25/2019,HarrisX,C+,3007,rv,.01806325,.00145798,42,37,46.799591,42.004822,"",T,https://scottrasmussen.com/congressional-ballot-percentages,59717,103390,9/26/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/20/2019,9/27/2019,HarrisX,C+,7010,rv,.08421907,.00679778,42,36,46.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTDzIxiQsbUDuhIiRKzKPSK7hIB__yQ_kTohc03H32wIWVBy4KpSV2d1vY6En0lB9bJH8ZZQhEJOAcX/pubhtml/sheet?headers=false&gid=0,59736,103438,9/28/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/23/2019,9/26/2019,HarrisX,C+,3001,rv,0,0,42,36,46.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ7B924H9d71fFg4G7XtjPhaNT7XAi8NX-EWf2xich2BHOoWSAj8_Ldv6jCOlKdAbNfOVFOBFoDaS7e/pubhtml/sheet?headers=false&gid=0,59729,103418,9/27/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/24/2019,9/27/2019,HarrisX,C+,3001,rv,.01846006,.00156947,42,36,46.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTlmB5gae7D1XQ1VPqLjnGAX9H13xdWXAkEY8v2MDpsqyvTrbEDGK1OK-70BBXGKdIA1c_GMcIbJa0o/pubhtml/sheet?headers=false&gid=0,59733,103439,9/28/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/26/2019,9/27/2019,ALG Research/GBAO,"",1013,lv,.84259118,.10857523,47,39,46.976322,39.588144,"","",https://www.politico.com/f/?id=0000016d-77bd-dff5-a57f-77ff7ca10000,59734,103426,9/27/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/25/2019,9/28/2019,HarrisX,C+,3000,rv,.01867928,.00162757,42,36,46.799591,41.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59907,103969,10/8/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/26/2019,9/29/2019,HarrisX,C+,3000,rv,.018914,.00168751,42,37,46.799591,42.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,59936,104116,10/9/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/27/2019,9/30/2019,Morning Consult,B/C,2488,rv,.32493762,.02632035,46,38,48.403647,40.753657,"","",https://morningconsult.com/wp-content/uploads/2019/10/190989_crosstabs_POLITICO_RVs_v3_JB.pdf,59761,103529,10/2/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/27/2019,9/30/2019,HarrisX,C+,3003,rv,.01916476,.00175051,42,37,46.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQgn9pHiy2Ivx7cEAblXoKb1zEfDqIyEaqnEOQXP8LfTlCGFa8LbEBo-VDnapyKigWhewKZmWOSH_kB/pubhtml/sheet?headers=false&gid=0,59746,103506,10/1/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/28/2019,10/1/2019,YouGov,B-,1087,rv,.17125686,.01387473,47,40,46.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/eb2rrb9ofh/econTabReport.pdf,59765,103595,10/2/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/28/2019,10/1/2019,HarrisX,C+,3001,rv,.01939598,.00181198,42,37,46.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vTth0p021sMLi6J7BF3Nkg5ssPbCR7Jaw0NVB5rTNkgRkBGKEz6CyTrP64OECNNtKl9P-8B0eDlCTdn/pubhtml/sheet?headers=false&gid=0,59759,103587,10/2/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/27/2019,10/4/2019,HarrisX,C+,7005,rv,.09172611,.00875766,41,37,45.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ6qmRK7Erfg5uoa2h_RUJcI4YeiOeOmsEaco-6KeIZnAqMuXX_5Lx5_rA54tIegJ2-EqHDHL1qVsGj/pubhtml/sheet?headers=false&gid=0,59856,103846,10/5/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/29/2019,10/2/2019,HarrisX,C+,3001,rv,.01964811,.00187593,41,36,45.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQUlp5Ylg6SENlyDmW1uQPv3Fc-8n6S_4_KW8h9k6RSoc9z0E6KqUtYKQruOLwtuErAeLaZd35am2ah/pubhtml/sheet?headers=false&gid=0,59772,103714,10/3/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,9/30/2019,10/3/2019,HarrisX,C+,3001,rv,0,0,42,37,46.799591,42.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSq3nSdLwT_Yf498dsshi2spBkoE8yiIxUgiVkvybVwHYZ8dZ15zo_D4-EJ19WrBgy21Nhrl5IDv1_i/pubhtml/sheet?headers=false&gid=0,59821,103803,10/4/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/1/2019,10/4/2019,HarrisX,C+,3001,rv,.02025022,.00201012,41,38,45.799591,43.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ0oyA_BS2JcVWCrSPfBJ8SFy6MidDvA2PxGS40bq8TvT7TovJT32KlR2cI_XvKxMS4lHYx2x7fsuCS/pubhtml/sheet?headers=false&gid=0,59854,103847,10/5/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/2/2019,10/5/2019,HarrisX,C+,3000,rv,.02056062,.00207854,41,38,45.799591,43.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,62443,111775,10/24/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/3/2019,10/6/2019,HarrisX,C+,3000,rv,.02089307,.00214944,42,37,46.799591,42.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,62444,111776,10/24/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/3/2019,10/9/2019,Hart Research Associates,B/C,1000,lv,1.2013982,.18711672,47,38,46.981683,38.99733,"","",https://www.protectourcare.org/wp-content/uploads/2019/11/Democratic-Advantage-on-Healthcare-in-2020.pdf,62588,112859,11/8/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/4/2019,10/7/2019,HarrisX,C+,3000,rv,.02122512,.00222215,43,36,47.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSqQ9aazwuxdtXwooPUVOKD7gA136jIZoJmgT30Qp6ZnHZQDzIpZyiLLpwR40BgBe_tL9O2AShFlR7L/pubhtml/sheet?headers=false&gid=0,59890,103945,10/8/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/3/2019,10/8/2019,Marist College,A+,926,rv,1.6954647,.25401858,43,40,43.898585,40.294822,"","",http://maristpoll.marist.edu/wp-content/uploads/2019/10/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1910091356.pdf,59999,104211,10/10/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/6/2019,10/8/2019,YouGov,B-,1241,rv,.1940253,.01866096,46,42,45.87568,42.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x3neaunoh2/econTabReport.pdf,59915,103986,10/9/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/5/2019,10/8/2019,HarrisX,C+,3000,rv,.02157686,.00229676,43,36,47.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSSHPYolQ71QXxis4Vg_-vLK3ylXNaRUX-pbRZEzV30sRBrDnhgbhprdXx5-KcRdUz7NrGVvsSHOJxb/pubhtml/sheet?headers=false&gid=0,59904,103980,10/9/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/6/2019,10/10/2019,Georgetown University/Battleground,A/B,1000,lv,1.5442626,.24974553,48,41.9,48.753912,42.471941,"","",http://politics.georgetown.edu/october-2019-battleground-poll-3/,60093,104513,10/15/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/6/2019,10/9/2019,HarrisX,C+,3004,rv,.02197286,.00237629,43,36,47.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSNy6yoUV8Aow9aifkXLmLItUdFAzPyx_CXsvuHJSD8C1RB7sCeGpqvDmbbZnAQBtxczioEXABppZqS/pubhtml/sheet?headers=false&gid=0,59937,104123,10/10/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/7/2019,10/10/2019,HarrisX,C+,3005,rv,.04473234,.00491121,43,36,47.799591,41.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRFjnMwpCYZPNwFem6jxCG5nSA3TPv9TAbsRitx2vq8_i7VZCtKxsikX7MfzBsAg7ZWb9OIDkzexQ5f/pubhtml/sheet?headers=false&gid=0,60009,104263,10/11/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/9/2019,10/12/2019,HarrisX,C+,3000,rv,.02317177,.00261474,43,36,47.799591,41.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,62445,111777,10/24/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/10/2019,10/13/2019,HarrisX,C+,3000,rv,.02362249,.00269951,43,35,47.799591,40.004822,"",T,https://scottrasmussen.com/toplines-congressional-ballot/,62446,111778,10/24/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/11/2019,10/13/2019,Morning Consult,B/C,1993,rv,.26119797,.02957541,45,36,47.403647,38.753657,"","",https://morningconsult.com/wp-content/uploads/2019/10/191024_crosstabs_POLITICO_RVs_v1_BH.pdf,60076,104441,10/14/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/11/2019,10/14/2019,HarrisX,C+,3001,rv,.02408403,.00278765,43,34,47.799591,39.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRRUFMAhw_mS1B6FwNAIBv1Z-GnyPDg5ElkKLGrgPfAsEhGGJzlk5F-wKHTYayaXhWhzZF_LMBqz7ys/pubhtml/sheet?headers=false&gid=0,60072,104449,10/15/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/13/2019,10/15/2019,YouGov,B-,1136,rv,.17649193,.01966867,49,39,48.87568,39.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kvoamfqbbo/econTabReport.pdf,60100,104549,10/16/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/12/2019,10/15/2019,HarrisX,C+,3000,rv,.02456025,.0028765,43,34,47.799591,39.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vRsbAQQVldHwwDFlqDnthfu0Hsv3N7lh1ph80n2Pt50w9ypk2tpSDM4YZVk4Doinb6K4bopwtr_WNY4/pubhtml/sheet?headers=false&gid=0,60095,104543,10/16/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/13/2019,10/16/2019,HarrisX,C+,3001,rv,.02508128,.00296997,42,35,46.799591,40.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSIk7ZWxlfwwIGzhu42oEBQWmUBsM_peKAuZao5rsdpKPmHfJpXHyhIEiBX9wQL4w84yU7SRiPOTCyz/pubhtml/sheet?headers=false&gid=0,60103,104644,10/17/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/11/2019,10/18/2019,HarrisX,C+,7004,rv,.11707384,.01386316,42,35,46.799591,40.004822,"",T,https://docs.google.com/spreadsheets/d/e/2PACX-1vSC8MBcmV8x-upuBIu3tJym_p_w2Qj67oiHq2R5ZL6Bq70RUk6YBGTeVnJAm3YMtnBuV8tPHLmo9zDU/pubhtml/sheet?headers=false&gid=0,61981,111115,10/22/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/14/2019,10/17/2019,HarrisX,C+,3001,rv,0,0,42,36,46.799591,41.004822,"",T,https://scottrasmussen.com/congressional-ballot-percentages,60261,105316,10/18/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/15/2019,10/18/2019,HarrisX,C+,3003,rv,.10536925,.01267893,41,37,45.799591,42.004822,"",T,https://scottrasmussen.com/congressional-ballot-percentages,61978,109317,10/19/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/17/2019,10/22/2019,McLaughlin & Associates,C/D,1000,lv,.4878317,.06644575,46,44,46.7455,41.363245,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2019/10/National-Monthly-Omnibus-October-PUBLIC-1.pdf,62464,111862,10/25/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/20/2019,10/22/2019,YouGov,B-,1204,rv,.18579335,.02357434,48,40,47.87568,40.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s96v7z4zoa/econTabReport.pdf,62241,111209,10/23/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/23/2019,10/26/2019,Suffolk University,A-,1000,rv,1.6310749,.34663237,44.75,43.9,45.651544,42.680992,*,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/11_1_2019_marginals_pdftxt.pdf,62517,112525,10/30/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/25/2019,10/28/2019,Morning Consult,B/C,1997,rv,.26983151,.04000365,46,38,48.403647,40.753657,"","",https://morningconsult.com/wp-content/uploads/2019/10/191058_crosstabs_POLITICO_RVs_v2_JB.pdf,62514,112442,10/30/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/27/2019,10/29/2019,YouGov,B-,1274,rv,.1950488,.02773695,47,41,46.87568,41.847355,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zgaz948hzw/econTabReport.pdf,62515,112447,10/30/2019,18:00:07 31 Mar 2020
All polls,3/31/2020,10/27/2019,10/30/2019,NBC News/Wall Street Journal,A/B,720,rv,1.1040632,.22746931,49,42,48.345339,41.324708,"","",https://www.nbcnews.com/politics/meet-the-press/nbc-wsj-poll-49-percent-now-back-trump-s-impeachment-n1075296,62537,112574,11/3/2019,18:00:07 31 Mar 2020
